04 Apr 2020 10:56:01,196  INFO [6] ?.?  -  [OnActionExecuted:?@HttpGlobalActionFilter]127.0.0.1||||http://localhost:9002/Api/sysconf/HostResourcePerfs/1?_dc=1585968959930||Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36||200||
04 Apr 2020 10:56:03,425  INFO [28] ?.?  -  [OnActionExecuted:?@HttpGlobalActionFilter]127.0.0.1||||http://localhost:9002/Home/Index||Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36||200||
04 Apr 2020 10:56:07,185  INFO [35] ?.?  -  [OnActionExecuted:?@HttpGlobalActionFilter]127.0.0.1||||http://localhost:9002/Home/hostResouces||Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36||200||
04 Apr 2020 10:56:08,349  INFO [35] ?.?  -  [OnActionExecuted:?@HttpGlobalActionFilter]127.0.0.1||||http://localhost:9002/Api/sysconf/HostResources?_dc=1585968968171&keyword=&Id=&regionId=1&Page=1&PageSize=10||Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36||200||
04 Apr 2020 10:56:08,445  INFO [36] ?.?  -  [OnActionExecuted:?@HttpGlobalActionFilter]127.0.0.1||||http://localhost:9002/Api/sysconf/Regions?PageSize=100&_dc=1585968968204||Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36||200||
04 Apr 2020 10:56:08,792  INFO [36] ?.?  -  [OnActionExecuted:?@HttpGlobalActionFilter]127.0.0.1||||http://localhost:9002/Api/sysconf/Zones?PageSize=100&Id=2&_dc=1585968968635||Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36||200||
04 Apr 2020 10:56:12,740  INFO [36] ?.?  -  [OnActionExecuted:?@HttpGlobalActionFilter]127.0.0.1||||http://localhost:9002/Api/sysconf/Zones?PageSize=100&Id=1&_dc=1585968972566||Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36||200||
04 Apr 2020 10:56:16,193  INFO [36] ?.?  -  [OnActionExecuted:?@HttpGlobalActionFilter]127.0.0.1||||http://localhost:9002/Api/sysconf/HostResources?_dc=1585968976031&keyword=&Id=1&regionId=1&Page=1&PageSize=10||Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36||200||
04 Apr 2020 10:56:18,593  INFO [35] ?.?  -  [OnActionExecuted:?@HttpGlobalActionFilter]127.0.0.1||||http://localhost:9002/Api/sysconf/HostResources?_dc=1585968978506&keyword=&Id=1&regionId=1&Page=1&PageSize=10||Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36||200||
04 Apr 2020 10:56:23,046  INFO [36] ?.?  -  [OnActionExecuted:?@HttpGlobalActionFilter]127.0.0.1||||http://localhost:9002/Api/sysconf/Zones?PageSize=100&Id=2&_dc=1585968982962||Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.149 Safari/537.36||200||
